CTX_M_-	CTX_M_1.3001864.X92506.0_876.1916	CTX_M_10.3001873.AY598759.0_876.1995	CTX_M_101.3001960.HQ398214.249_1125.865	CTX_M_103.3001962.HG423149.39_915.1026	CTX_M_114.3001974.GQ351346.0_876.1980	CTX_M_116.3001976.JF966749.157_1033.824	CTX_M_117.3001977.JN227085.351_1227.906	CTX_M_12.3001875.AF305837.0_876.1008	CTX_M_132.3001991.JX313020.0_876.1861	CTX_M_136.3001995.KC351754.157_1033.2042	CTX_M_139.3001997.KC107824.0_876.866	CTX_M_142.3002000.KF240809.0_876.1105	CTX_M_144.3002002.KJ020573.274_1150.1185	CTX_M_15.3001878.AY044436.1435_2311.1430	CTX_M_155.3003163.KM211508.0_876.1666	CTX_M_156.3003164.KM211509.0_876.1741	CTX_M_157.3003165.KM211510.0_876.1819	CTX_M_158.3003166.KM211691.0_876.1902	CTX_M_162.3003646.KP681697.1.0_876.6066	CTX_M_163.3003647.KP681698.1.0_876.6067	CTX_M_164.3003648.KP727571.1.0_876.6068	CTX_M_166.3003650.LN830266.1.0_876.6070	CTX_M_22.3001884.AY080894.3_879.1334	CTX_M_23.3001885.AF488377.62_938.1411	CTX_M_28.3001890.AJ549244.0_876.1780	CTX_M_29.3001891.AY267213.0_876.1862	CTX_M_3.3001866.Y10278.0_876.1965	CTX_M_30.3001892.AY292654.0_876.2043	CTX_M_32.3001894.AJ557142.0_876.867	CTX_M_33.3001895.AY238472.1.12_888.4724	CTX_M_34.3001896.AY515297.0_876.1028	CTX_M_36.3001898.AB177384.0_876.1186	CTX_M_37.3001899.AY649755.17_893.1273	CTX_M_42.3001904.DQ061159.346_1222.1742	CTX_M_52.3001914.DQ223685.0_876.1335	CTX_M_53.3001915.DQ268764.5891_6767.1412	CTX_M_54.3001916.DQ303459.2174_3050.1478	CTX_M_55.3001917.DQ885477.0_876.1552	CTX_M_58.3001919.EF210159.0_876.1705	CTX_M_60.3001921.AM411407.0_876.1966	CTX_M_61.3001922.EF219142.10_886.2044	CTX_M_62.3001923.EF219134.2125_3001.787	CTX_M_66.3001927.EF576988.239_1115.1107	CTX_M_68.3001929.EU177100.4_880.1274	CTX_M_69.3001930.EU402393.0_876.1353	CTX_M_71.3001932.FJ815436.195_1071.1513	CTX_M_72.3001933.AY847148.8_884.1591	CTX_M_79.3001940.EF426798.0_876.769	CTX_M_80.3001941.EU202673.0_876.909	CTX_M_82.3001943.DQ256091.98_974.1088	CTX_M_88.3001948.NZ_SQNR01000043.1.1505_2381.5891	CTX_M_96.3001956.AJ704396.0_876.950
CTX_M_-_1	CTX_M_100.3001959.FR682582.0_876.784	CTX_M_152.3002009.KJ461948.3_876.1589	CTX_M_160.3003168.KP050493.1.0_876.6064	CTX_M_25.3001887.AF518567.2320_3196.1551	CTX_M_26.3001888.AY157676.0_876.1628	CTX_M_39.3001901.AY954516.0_876.1431	CTX_M_41.3001903.DQ023162.0_876.1667	CTX_M_78.3001939.AM982522.0_876.1982	CTX_M_89.3001949.FJ971899.30_906.1630	CTX_M_91.3001951.GQ870432.30_906.1864	CTX_M_94.3001954.HM167760.0_876.788
CTX_M_-_2	CTX_M_102.3001961.HQ398215.244_1120.946	CTX_M_104.3001963.HQ833652.235_1111.1104	CTX_M_105.3001965.HQ833651.244_1120.1184	CTX_M_111.3001971.JF274243.0_876.1740	CTX_M_112.3001972.JF274246.0_876.1818	CTX_M_113.3001973.JF274247.0_876.1901	CTX_M_121.3001980.JN790862.244_1120.1085	CTX_M_122.3001981.JN790863.232_1108.1167	CTX_M_125.3001984.JQ724542.174_1050.1410	CTX_M_126.3001985.AB703103.0_876.1476	CTX_M_129.3001988.JX017364.238_1114.1550	CTX_M_13.3001876.AF252623.0_876.1627	CTX_M_130.3001989.JX017365.244_1120.1703	CTX_M_134.3001992.JX896165.0_876.1964	CTX_M_137.3001994.AB900900.0_876.785	CTX_M_14.3001877.AF252622.1740_2616.947	CTX_M_147.3002005.KF513180.0_876.1272	CTX_M_148.3002006.KJ020574.244_1120.1351	CTX_M_159.3003167.AB976602.1.135_1011.6063	CTX_M_16.3001879.AY029068.0_876.767	CTX_M_17.3001880.AY033516.2835_3711.907	CTX_M_19.3001881.AF325134.0_876.1009	CTX_M_21.3001883.AJ416346.556_1432.1255	CTX_M_24.3001886.AY143430.0_876.1477	CTX_M_27.3001889.AY156923.0_876.1704	CTX_M_38.3001900.AY822595.22_898.1352	CTX_M_45.3001907.D89862.111_981.1981	CTX_M_46.3001908.AY847147.81_957.768	CTX_M_47.3001909.AY847143.82_958.825	CTX_M_48.3001910.AY847144.81_957.908	CTX_M_49.3001911.AY847145.81_957.1010	CTX_M_50.3001912.AY847146.82_958.1169	CTX_M_51.3001913.DQ211987.0_876.1256	CTX_M_65.3001926.EF418608.9_885.1029	CTX_M_67.3001928.EF581888.0_876.1187	CTX_M_81.3001942.EU136031.0_876.1011	CTX_M_83.3001944.FJ214366.0_876.1170	CTX_M_84.3001945.FJ214367.0_876.1257	CTX_M_85.3002495.FJ214368.0_876.1336	CTX_M_86.3001946.FJ214369.0_876.1413	CTX_M_87.3001947.EU545409.80_956.1479	CTX_M_9.3001872.AF174129.6335_7211.1706	CTX_M_90.3001950.FJ907381.0_876.1782	CTX_M_93.3001953.HQ166709.0_876.2045	CTX_M_98.3001957.HM755448.244_1120.1030	CTX_M_99.3001958.HM803271.0_876.1108
CTX_M_-_3	CTX_M_115.3001975.KJ911020.111_987.766	CTX_M_124.3001983.JQ429324.0_876.1333	CTX_M_131.3001990.JN969893.3.2530_3406.4241	CTX_M_141.3001999.KC964871.0_876.1027	CTX_M_165.3003649.KP727572.1.0_876.6069	CTX_M_2.3001865.DQ125241.0_876.1086	CTX_M_20.3001882.AJ416344.303_1179.1168	CTX_M_31.3001893.AJ567481.0_876.786	CTX_M_35.3001897.AB176534.0_876.1106	CTX_M_4.3001867.Y14156.0_876.1512	CTX_M_43.3001905.DQ102702.0_876.1820	CTX_M_44.3001906.D37830.90_966.1903	CTX_M_5.3001868.U95364.5_881.1087	CTX_M_56.3001918.EF374097.0_876.1629	CTX_M_59.3001920.DQ408762.0_876.1781	CTX_M_6.3001869.AJ005044.0_876.1863	CTX_M_7.3001870.AJ005045.0_876.1432	CTX_M_76.3001937.AM982520.5548_6424.1821	CTX_M_77.3001938.AM982521.1911_2787.1904	CTX_M_92.3001952.GU127598.0_876.1967	CTX_M_95.3001955.FN813245.1911_2787.869
CTX_M_-_4	CTX_M_123.3001982.JN790864.238_1114.1254	CTX_M_64.3001925.AB284167.225_1101.949
CTX_M_-_5	CTX_M_40.3001902.AY750914.2.206_1079.4239	CTX_M_63.3001924.AB205197.3_876.868	CTX_M_8.3001871.AF189721.273_1149.826
CTX_M_151	CTX_M_151.3002008.AB916359.793_1708.1511
Campylobacter_coli_chloramphenicol	Campylobacter_coli_chloramphenicol.3004454.M35190.1.308_932.4426
Campylobacter_jejuni_23S	Campylobacter_jejuni_23S.3004546.NR_076226.1.0_2912.5105
CatU	CatU.3003983.KX531047.1.0_654.3856
CblA_1	CblA_1.3002999.GQ343019.132_1023.1188
CcrA	CcrA.3000578.M63556.90_840.1275
CepS	CepS.3003553.X80277.0_1149.3286
CfxA-	CfxA.3003001.U38243.149_1115.1354	CfxA2.3003002.AF118110.1.71_1037.4470	CfxA3.3003003.AF472622.52_1018.1514	CfxA4.3003005.AY769933.0_966.1592	CfxA5.3003096.AY769934.27_993.1669
CfxA6	CfxA6.3003097.GQ342996.797_1793.1744
Chlamydia_trachomatis_23S	Chlamydia_trachomatis_23S.3004174.NR_076160.1.0_2940.4165
Chlamydomonas_reinhardtii_23S	Chlamydomonas_reinhardtii_23S.3004132.NC_005353.1.148590_151993.4139
Chlamydophila_psittaci_16S	Chlamydophila_psittaci_16S.3003485.AB001778.1.0_1507.3780
Chryseobacterium_meningosepticum_BlaB	Chryseobacterium_meningosepticum_BlaB.3000579.CP007547.1.3053571_3054321.5396
Clostridioides_difficile_23S	Clostridioides_difficile_23S.3004654.NR_076234.1.0_2900.5518
Clostridioides_difficile_EF_Tu	Clostridioides_difficile_EF_Tu.3003357.CP012325.1.109610_110804.5256
CrcB	CrcB.3005049.HF536482.1.4176809_4177223.6087
CrpP	CrpP.3004468.HM560971.1.119071_119269.5409
Cutibacterium_acnes_16S	Cutibacterium_acnes_16S.3003499.NR_040847.1.0_1486.3259
DES_1	DES_1.3004780.AF426161.1.118_1093.5778
DHA_-	DHA_1.3002132.Y16410.1.986_2126.5901	DHA_10.3002141.KP050490.0_1140.2110	DHA_12.3002143.HG798963.0_1140.1983	DHA_13.3002144.KM087855.0_1140.770	DHA_14.3002145.KM087854.0_1140.827	DHA_15.3002146.KM087853.0_1140.910	DHA_16.3002147.KM087852.0_1140.1012	DHA_17.3002148.KM087850.0_1140.1089	DHA_18.3002149.KM087841.0_1140.1171	DHA_19.3002150.KM087849.0_1140.1258	DHA_2.3002133.AF259520.1512_2652.1337	DHA_20.3002151.KM087848.0_1140.1414	DHA_21.3002152.KM087847.0_1140.1480	DHA_22.3002153.KM087856.0_1140.1554	DHA_3.3002134.AY494945.1309_2449.1631	DHA_5.3002138.JF273491.745_1885.1707	DHA_6.3002135.HQ322612.0_1140.1783	DHA_7.3002136.HQ456945.0_1140.1865	DHA_9.3002140.KJ207201.1.951_2091.5779
DIM_1	DIM_1.3000848.KC004136.40_796.1968
D_Ala_D_Ala_ligase	D_Ala_D_Ala_ligase.3003970.AY168442.1.53_1109.3769
EBR_-	EBR_1_beta_lactamase.3000842.AF416700.56_764.2046	EBR_2.3004463.KR131616.1.0_708.4438
ERP_1	ERP_1.3004782.AY077733.1.0_882.5780
ESP_1	ESP_1.3003717.KP109681.1642_2515.3432
EXO_1	EXO_1.3003564.M28303.242_1187.3292
EdeQ	EdeQ.3004063.KC771276.1.44894_45332.4026
Enterococcus_faecalis_YybT	Enterococcus_faecalis_YybT.3003797.AE016830.1.10732_12709.5217
Enterococcus_faecalis_chloramphenicol+	Enterococcus_faecalis_chloramphenicol.3004458.X92945.2.8934_9582.4467	Staphylococcus_intermedius_chloramphenicol.3004457.M64281.1.207_855.4429
Enterococcus_faecalis_cls	Enterococcus_faecalis_cls.3003760.CP002621.1.376485_377931.3537
Enterococcus_faecium_EF_Tu	Enterococcus_faecium_EF_Tu.3003438.CP003583.1.60337_61609.5307
Enterococcus_faecium_chloramphenicol+	Enterococcus_faecium_chloramphenicol.3004456.AF507977.1.17463_18111.5487	catA8.3004658.JQ922409.1.92_740.5543
Enterococcus_faecium_cls	Enterococcus_faecium_cls.3003092.CP013009.1.1008840_1010292.4733
EreA-	EreA.3000361.AY183453.1.2729_3950.5833	EreA2.3002826.AF099140.136_1363.219
EreB	EreB.3000363.X03988.1.382_1642.5540
EreD	EreD.3004608.KP265721.1.331_1558.5235
ErmA	ErmA.3000347.X03216.1.4550_5282.5170
ErmB	ErmB.3000375.AF242872.1.2131_2878.5828
ErmC	ErmC.3000250.M12730.779_1514.501
ErmD	ErmD.3000495.L08389.390_1254.240
ErmE	ErmE.3000326.X51891.189_1335.384
ErmF	ErmF.3000498.M17124.1181_1982.593
ErmG	ErmG.3000522.L42817.201_936.590
ErmH	ErmH.3002823.M16503.243_1143.63
ErmN	ErmN.3000592.X97721.2.159_1035.4244
ErmO_srmA	ErmO_srmA.3001303.AJ223970.1.20_800.5447
ErmQ	ErmQ.3000593.L22689.261_1035.678
ErmR	ErmR.3000594.AY623658.12449_13472.5178
ErmS	ErmS.3001304.M19269.459_1419.290
ErmT	ErmT.3000595.M64090.0_735.367
ErmU	ErmU.3001305.X62867.1.360_1197.5176
ErmV	ErmV.3002824.U59450.396_1176.420
ErmW	ErmW.3001306.D14532.1038_1974.493
ErmX	ErmX.3000596.M36726.1.295_1150.5163
ErmY	ErmY.3002825.AB014481.0_735.630
Erm_30_	Erm_30_.3001265.AF079138.1.1282_2293.4725
Erm_31_	Erm_31_.3000598.AF079138.153_1122.249
Erm_33_	Erm_33_.3000599.AJ313523.1.162_894.5165
Erm_34_	Erm_34_.3000600.AY234334.0_846.162
Erm_35_	Erm_35_.3000604.AF319779.2.32_833.4237
Erm_36_	Erm_36_.3000605.AF462611.0_846.197
Erm_37_	Erm_37_.3000392.AL123456.2231679_2232219.582
Erm_38_	Erm_38_.3000601.AY154657.2.62_1223.4238
Erm_39_	Erm_39_.3000602.AY487229.2152_2893.274
Erm_41_	Erm_41_.3000603.EU177504.0_417.357
Erm_42_	Erm_42_.3003106.FR734406.0_906.11
Erm_43_	Erm_43_.3003205.HE650138.2186_2918.3291
Erm_44_v	Erm_44_v.3003971.HG796218.2.48616_49348.5167
Erm_47_	Erm_47_.3003908.KU612222.1.80337_81078.3705
Erm_48_	Erm_48_.3004094.LT223129.47369_48101.5160
Erm_49_	Erm_49_.3004626.MWVR01000009.1.34384_35299.5349
Erm_K_	Erm_K_.3004643.NG_047831.1.100_955.5470
Erm_O__lrm	Erm_O__lrm.3004652.M74717.1.39_822.5497
Escherichia_coli_23S	Escherichia_coli_23S.3004131.AE014075.1.237159_240063.4149	Escherichia_coli_23S.3004149.AE014075.1.237159_240063.4153	Escherichia_coli_23S.3004150.AE014075.237159_240063.4193	Escherichia_coli_23S.3004160.AE014075.1.237159_240063.4154	Escherichia_coli_23S.3004173.AE014075.1.237159_240063.4164
Escherichia_coli_EF_Tu	Escherichia_coli_EF_Tu.3003368.AH002539.2.1760_2945.3531	Escherichia_coli_EF_Tu.3003369.AE014075.1.3901532_3902762.4655	Escherichia_coli_EF_Tu.3003370.U00096.3.3470144_3471329.5280
Escherichia_coli_GlpT	Escherichia_coli_GlpT.3003889.HG738867.2233288_2234647.4617
Escherichia_coli_LamB	Escherichia_coli_LamB.3004126.BA000007.5101244_5102585.4102
Escherichia_coli_PtsI	Escherichia_coli_PtsI.3003899.HG738867.2416338_2418066.3675
Escherichia_coli_UhpA	Escherichia_coli_UhpA.3003893.HG738867.2930707_2931298.3668
Escherichia_coli_UhpA_1	Escherichia_coli_UhpA.3003893.HG738867.2930707_2931298.3671
Escherichia_coli_UhpT	Escherichia_coli_UhpT.3003890.HG738867.2934266_2935658.3667
Escherichia_coli_ampC1	Escherichia_coli_ampC1.3004611.FN649414.1.2765050_2766355.5236
FAR_1	FAR_1.3004784.AF024601.1.302_1196.5781
FEZ_1	FEZ_1.3000606.Y17896.0_849.789
FIM_1	FIM_1.3004786.JX570731.1.1936_2725.5782
FLC_1+	FLC_1.3005033.MG309750.1.0_897.6062	FRI_8.3005031.AP019635.1.146862_147759.6060
FONA_-	FONA_1.3004788.AJ251239.1.1053_1941.5783	FONA_2.3004789.AJ251240.1.1053_1941.5784	FONA_3.3004790.AJ251241.1.1053_1941.5785	FONA_4.3004791.AJ251242.1.1053_1941.5786	FONA_5.3004792.AJ251243.1.1053_1941.5787	FONA_6.3004793.AJ251244.1.1053_1941.5788
FOX_-	FOX_1.3002155.X77455.700_1849.870	FOX_10.3002162.JX049131.0_1149.951	FOX_2.3002156.Y10282.0_1149.1031	FOX_3.3002157.Y11068.16_1165.1109	FOX_4.3002158.AJ277535.0_1149.1189	FOX_5.3002159.AY007369.0_1149.1276	FOX_7.3002160.AJ703795.0_1149.1355	FOX_8.3002161.HM565917.0_1149.1434	FOX_9.3002163.JF896803.0_1149.1515
FPH_1	FPH_1.3004795.CP010019.1.78318_79185.5789
FRI_-	FRI_1.3004797.KT192551.1.3491_4376.5790	FRI_2.3004798.KX620467.1.0_885.6129	FRI_3.3004799.KY524440.1.0_885.5792	FRI_4.3005027.LC178555.1.0_885.6056	FRI_6.3005029.MK248729.1.0_885.6058	FRI_7.3005030.AP019534.1.55764_56649.6059	FRI_9.3005032.AP019633.1.117922_118807.6061
FRI_5	FRI_5.3005028.MH208723.1.0_891.6057
FTU_1	FTU_1.3004801.CP001633.1.630303_631167.5793
FomA	FomA.3000423.AB016934.6575_7376.614
FomB	FomB.3000449.AB016934.7388_8381.653
FosA	FosA.3000149.AE004091.2.1221690_1222098.5386
FosA-	FosA5.3003209.KP143090.1.1199_1619.4457	FosA6.3004111.KU254579.1.59421_59841.4755
FosA-_1	FosA3.3002872.JF411006.951_1368.540	FosA4.3003210.AB908992.0_417.1439
FosA2	FosA2.3002804.EU487198.216_642.341
FosA7	FosA7.3004113.LAPJ01000014.1.36822_37245.4093	FosA7.5.3005162.CP015912.1.3480172_3480595.6213
FosB	FosB.3000172.AE016877.1.1972251_1972668.5284
FosB-	FosB1.3004670.AP006717.1.121_541.5554	FosB3.3002873.HQ219726.385_805.418	FosB4.3004671.KR870311.1.98_518.5555	FosB5.3004672.KT032253.1.2339_2759.5556	FosB6.3004673.KR870314.1.0_420.5557
FosB2	FosB2.3005100.AE016879.1.3778398_3778818.6144
FosC	FosC.3000380.Z33413.386_935.481
FosC2	FosC2.3002874.AB522969.0_399.580
FosD	FosD.3004674.AB304512.1.17042_17462.5558
FosK	FosK.3003207.AB917040.736_1135.3294
FosL1	FosL1.3005024.MN464149.1.528_939.6055
FosX	FosX.3000198.FFFO01000009.1.81760_82162.3611
FusF	FusF.3004663.CP027422.1.410229_410874.5547
GES_-	GES_1.3002330.AF156486.1331_2195.1593	GES_10.3002339.FJ820124.1123_1987.1670	GES_11.3002340.FJ854362.701_1565.1745	GES_12.3002341.FN554543.0_864.1823	GES_13.3002342.GU169702.608_1472.1905	GES_14.3002343.GU207844.0_864.1984	GES_15.3002344.GU208678.0_864.771	GES_16.3002345.HM173356.511_1375.835	GES_17.3002346.HQ874631.0_864.911	GES_18.3002347.JQ028729.0_864.1013	GES_19.3002348.JN596280.1918_2782.1090	GES_2.3002331.AF326355.0_864.1172	GES_20.3002349.JN596280.2847_3711.1259	GES_21.3002350.JQ772478.140_1004.1338	GES_22.3002351.JX023441.37_901.1415	GES_24.3002353.AB901141.0_864.1555	GES_26.3003181.KP096411.0_864.2105	GES_3.3002332.AB113580.1329_2193.1708	GES_4.3002333.AB116260.1329_2193.1784	GES_5.3002334.AY494717.0_864.1866	GES_6.3002335.AY494718.0_864.1969	GES_7.3002336.AY260546.4477_5341.2047	GES_8.3002337.AF329699.372_1236.790	GES_9.3002338.AY920928.2689_3553.871
GIM_-	GIM_1.3000845.AJ620678.0_753.952	GIM_2.3003194.KM659858.401_1154.2106
GOB_-	GOB_1.3000850.AF090141.242_1115.1110	GOB_10.3004802.AY647247.1.0_873.5794	GOB_11.3004803.AY647248.1.0_879.5795	GOB_12.3004804.AY647249.1.0_873.5796	GOB_13.3004805.AY647250.1.0_879.5797	GOB_14.3004806.AY647252.1.0_879.5798	GOB_15.3004807.AY775547.1.0_879.5799	GOB_18.3004213.DQ004496.1.0_873.4756	GOB_8.3004815.AY348327.1.0_873.5807	GOB_9.3004816.AY647246.1.0_873.5808
GOB_16	GOB_16.3004808.GU188443.1.0_873.5800
GPC_1	GPC_1.3005096.MH211206.1.0_894.6128
HERA_-	HERA_1.3004448.AF311385.1.0_873.4274	HERA_2.3004817.AF398334.1.0_873.5809	HERA_3.3004818.AF398335.1.0_873.5810	HERA_4.3004819.AJ536088.1.0_873.5811	HERA_5.3004820.AJ536089.1.0_873.5812	HERA_6.3004821.AJ536090.1.0_873.5813	HERA_8.3004822.AJ536092.1.0_873.5814
HMB_1	HMB_1.3004092.KU961660.2031_2757.4072
H_NS	H_NS.3000676.BA000007.3.1737690_1738104.5476
Haemophilus_influenzae_PBP3	Haemophilus_influenzae_PBP3.3004446.L42023.1.1197839_1199672.5502
Halobacterium_halobium_23S	Halobacterium_halobium_23S.3004180.X03407.1.2910_5815.4170
Halobacterium_salinarum_16S	Halobacterium_salinarum_16S.3003977.KY084523.1.0_1473.3807
Helicobacter_pylori_16S	Helicobacter_pylori_16S.3003510.CP003904.1.1511156_1512657.4114
Helicobacter_pylori_23S	Helicobacter_pylori_23S.3004134.AB162858.1.0_2975.4113
ICR_Mc	ICR_Mc.3004466.AERH01000018.1.16203_17940.4463
ICR_Mo	ICR_Mo.3004569.NZ_CP014234.1.1701629_1703306.5132
IDC_-	IDC_1.3005012.MN985649.1.102_1290.6046	IDC_2.3005013.MN985646.1.343_1531.6047
IMI_1+	IMI_1.3001858.U50278.1263_2142.1190	IMI_2.3001859.DQ173429.0_879.1277	IMI_4.3001861.KF958750.0_879.1435	IMI_7.3003177.KM103296.0_879.2107	NmcA.3003589.Z21956.1220_2099.3362
IMI_8	IMI_8.3003142.KP081315.1.0_879.5815
IMP_-	IMP_13.3002204.AJ550807.2242_2983.1906	IMP_33.3002224.JN848782.0_741.1416	IMP_37.3002228.JX131372.96_843.1632
IMP_-_1	IMP_1.3002192.AJ223604.1484_2225.1594	IMP_10.3002201.AB074433.16_757.1671	IMP_15.3002206.AY553333.113_854.772	IMP_25.3002216.EU541448.0_741.1986	IMP_26.3002217.GU045307.100_841.773	IMP_28.3002219.JQ407409.1168_1909.913	IMP_3.3002194.AB010417.0_741.1092	IMP_30.3002221.DQ522237.1075_1816.1174	IMP_34.3002225.AB715422.1695_2436.1482	IMP_38.3002229.HQ875573.0_741.1709	IMP_4.3002195.AF244145.0_741.1785	IMP_40.3002231.AB753457.0_741.1868	IMP_42.3002233.AB753456.0_741.2048	IMP_43.3002234.AB777500.2034_2775.791	IMP_5.3002196.AF290912.0_741.1191	IMP_51.3003659.LC031883.5071_5812.2108	IMP_52.3004823.LC055762.565_1306.5817	IMP_55.3004494.KU299753.1.0_741.5347	IMP_6.3002197.AB040994.0_741.1278	IMP_7.3002198.AF318077.1147_1888.1357
IMP_-_2	IMP_14.3002205.AY553332.113_854.1985	IMP_18.3002209.JN596991.482_1223.912	IMP_32.3002223.JQ002629.113_854.1339	IMP_48.3002239.KM087857.0_741.1111	IMP_49.3003657.KP681694.0_741.5816	IMP_56.3004495.KU315553.1.0_741.5345
IMP_-_3	IMP_11.3002202.AB074436.16_754.1746	IMP_16.3002207.AJ584652.1043_1784.836	IMP_19.3002210.EF118171.3181_3922.1014	IMP_2.3002193.AJ243491.0_741.1091	IMP_20.3002211.AB196988.0_741.1173	IMP_21.3002212.AB204557.0_738.1867	IMP_22.3002213.DQ361087.356_1097.1825	IMP_24.3002215.EF192154.0_741.1907	IMP_29.3002220.JQ041634.1122_1863.1015	IMP_41.3002232.AB753458.0_738.1970	IMP_44.3002235.AB777501.1398_2136.872	IMP_68.3005019.MF669572.1.0_738.6052	IMP_8.3002199.AF322577.2081_2822.1436
IMP_-_4	IMP_45.3002236.KJ510410.5740_6478.953	IMP_9.3002200.AY033653.2787_3525.1516
IMP_12	IMP_12.3002203.AJ420864.155_896.1824
IMP_27	IMP_27.3002218.JF894248.0_741.837
IMP_3-	IMP_31.3002222.KF148593.0_738.1260	IMP_35.3002226.JF816544.0_741.1556
IND_-	IND_11.3002267.HM245379.56_788.1747	IND_12.3002268.HM245380.27_759.1826	IND_15.3002270.AB563173.32_764.1987	IND_2.3002257.AF219127.0_732.774	IND_2a.3002258.AF219130.0_732.838
IND_-_1	IND_1.3002256.AF099139.505_1225.1595	IND_7.3002263.AB529520.0_720.1261
IND_-_2	IND_10.3002266.GU206353.18_738.1672	IND_8.3002264.GU186044.39_759.1340
IND_-_3	IND_14.3002269.HM367709.7_727.1908	IND_3.3002259.AF219131.0_720.914
IND_4	IND_4.3002260.AF219135.0_729.1016
IND_5	IND_5.3002261.AY504627.0_720.1093
IND_6	IND_6.3002262.AM087455.291_1011.1175
IND_9	IND_9.3002265.GU186045.34_754.1417
JOHN_1	JOHN_1.3000840.AY028464.442_1189.1483
KHM_1	KHM_1.3000847.AB364006.61_787.1557
KPC_-	KPC_10.3002320.GQ140348.0_882.1633	KPC_11.3002321.HM066995.0_882.1710	KPC_12.3002322.HQ641421.0_882.1786	KPC_13.3002323.HQ342889.0_882.1869	KPC_14.3002324.JX524191.395_1271.1971	KPC_15.3002325.KC433553.0_882.2049	KPC_16.3002326.KC465199.0_882.792	KPC_17.3002327.KC465200.0_882.873	KPC_19.3002329.KJ775801.0_882.954	KPC_2.3002312.AY034847.5_887.1032	KPC_22.3003180.KM379100.0_882.1112	KPC_24.3004496.KR052099.1.5211_6093.5343	KPC_3.3002313.AF395881.0_882.1192	KPC_4.3002314.EU447304.1.14_896.5884	KPC_5.3002315.EU400222.2159_3041.1358	KPC_6.3002316.EU555534.0_882.1437	KPC_7.3002317.EU729727.0_882.1517	KPC_8.3002318.FJ234412.0_882.1870
Klebsiella_aerogenes_Omp36	Klebsiella_aerogenes_Omp36.3003385.AF335467.36_1164.2109
Klebsiella_mutant_PhoP	Klebsiella_mutant_PhoP.3003585.FO834906.1.2325636_2326308.4715
Klebsiella_pneumoniae_KpnE	Klebsiella_pneumoniae_KpnE.3004580.AP006725.1.2483889_2484252.5313
Klebsiella_pneumoniae_KpnF	Klebsiella_pneumoniae_KpnF.3004583.AP006725.1.2484238_2484568.5312
Klebsiella_pneumoniae_KpnG	Klebsiella_pneumoniae_KpnG.3004588.ACWO01000051.1.22092_23265.5311
Klebsiella_pneumoniae_KpnH+	Klebsiella_pneumoniae_KpnH.3004597.ASTU01000063.1.61248_62787.5310	emrB.3000074.U00096.2812615_2814154.20
Klebsiella_pneumoniae_OmpK35	Klebsiella_pneumoniae_OmpK35.3003966.NC_016845.1.1904307_1904991.5852
Klebsiella_pneumoniae_OmpK36	Klebsiella_pneumoniae_OmpK36.3003968.NC_016845.1.3727881_3728985.5853
Klebsiella_pneumoniae_OmpK37	Klebsiella_pneumoniae_OmpK37.3004122.AJ011502.1.300_1425.4406
L1_beta_lactamase	L1_beta_lactamase.3000582.AJ272109.0_888.1909
LAP_-	LAP_1.3004825.EF026092.1.0_858.5818	LAP_2.3004826.EU159120.1.0_858.5819
LCR_1+	LCR_1.3002997.X56809.111_894.775	NPS_1.3004239.AY027589.45_828.4191
